question,references,corpus_id
勞工於什麼情況下不得終止勞動契約？,"[{""content"": ""\u6709\u7b2c\u4e00\u9805\u7b2c\u4e8c\u6b3e\u6216\u7b2c\u56db\u6b3e\u60c5\u5f62\uff0c\u96c7\u4e3b\u5df2\u5c07\u8a72\u4ee3\u7406\u4eba\u9593\u4e4b\u5951\u7d04\u7d42\u6b62\uff0c\u6216\u60a3\u6709\u6cd5\u5b9a\u50b3\u67d3\u75c5\u8005\u4f9d\u885b\u751f\u6cd5\u898f\u5df2\u63a5\u53d7\u6cbb\u7642\u6642\uff0c\u52de\u5de5\u4e0d\u5f97\u7d42\u6b62\u5951\u7d04\u3002"", ""start_index"": 2617, ""end_index"": 2676}, {""content"": ""\u6709\u5de6\u5217\u60c5\u5f62\u4e4b\u4e00\u8005\uff0c\u52de\u5de5\u4e0d\u5f97\u5411\u96c7\u4e3b\u8acb\u6c42\u52a0\u767c\u9810\u544a\u671f\u9593\u5de5\u8cc7\u53ca\u8cc7\u9063\u8cbb\uff1a\n\u4e00\u3001\u4f9d\u7b2c\u5341\u4e8c\u689d\u6216\u7b2c\u5341\u4e94\u689d\u898f\u5b9a\u7d42\u6b62\u52de\u52d5\u5951\u7d04\u8005\u3002\n\u4e8c\u3001\u5b9a\u671f\u52de\u52d5\u5951\u7d04\u671f\u6eff\u96e2\u8077\u8005\u3002"", ""start_index"": 3856, ""end_index"": 3925}]",data/law.txt
在什麼情況下雇主可以停止勞工的假期？,"[{""content"": ""\u96c7\u4e3b\u8a8d\u6709\u7e7c\u7e8c\u5de5\u4f5c\u4e4b\u5fc5\u8981\u6642\uff0c\u5f97\u505c\u6b62\u7b2c\u4e09\u5341\u516d\u689d\u81f3\u7b2c\u4e09\u5341\u516b\u689d\u6240\u5b9a\u52de\u5de5\u4e4b\u5047\u671f\u3002"", ""start_index"": 8251, ""end_index"": 8286}, {""content"": ""\u516c\u7528\u4e8b\u696d\u4e4b\u52de\u5de5\uff0c\u7576\u5730\u4e3b\u7ba1\u6a5f\u95dc\u8a8d\u6709\u5fc5\u8981\u6642\uff0c\u5f97\u505c\u6b62\u7b2c\u4e09\u5341\u516b\u689d\u6240\u5b9a\u4e4b\u7279\u5225\u4f11\u5047\u3002"", ""start_index"": 8356, ""end_index"": 8392}]",data/law.txt
雇主未支付資遣費或退休金時，積欠工資墊償基金如何處理？,"[{""content"": ""\u96c7\u4e3b\u672a\u4f9d\u672c\u6cd5\u7d66\u4ed8\u4e4b\u9000\u4f11\u91d1\u3002"", ""start_index"": 5006, ""end_index"": 5019}, {""content"": ""\u96c7\u4e3b\u672a\u4f9d\u672c\u6cd5\u6216\u52de\u5de5\u9000\u4f11\u91d1\u689d\u4f8b\u7d66\u4ed8\u4e4b\u8cc7\u9063\u8cbb\u3002"", ""start_index"": 5022, ""end_index"": 5043}, {""content"": ""\u96c7\u4e3b\u61c9\u6309\u5176\u7576\u6708\u50f1\u7528\u52de\u5de5\u6295\u4fdd\u85aa\u8cc7\u7e3d\u984d\u53ca\u898f\u5b9a\u4e4b\u8cbb\u7387\uff0c\u7e73\u7d0d\u4e00\u5b9a\u6578\u984d\u4e4b\u7a4d\u6b20\u5de5\u8cc7\u588a\u511f\u57fa\u91d1\uff0c\u4f5c\u70ba\u588a\u511f\u4e0b\u5217\u5404\u6b3e\u4e4b\u7528\uff1a"", ""start_index"": 5044, ""end_index"": 5095}, {""content"": ""\u4e8c\u3001\u524d\u9805\u7b2c\u4e8c\u6b3e\u8207\u7b2c\u4e09\u6b3e\u7a4d\u6b20\u4e4b\u9000\u4f11\u91d1\u53ca\u8cc7\u9063\u8cbb\uff0c\u5176\u5408\u8a08\u6578\u984d\u4ee5\u516d\u500b\u6708\u5e73\u5747\u5de5\u8cc7\u70ba\u9650\u3002"", ""start_index"": 5112, ""end_index"": 5150}, {""content"": ""\u96c7\u4e3b\u7a4d\u6b20\u4e4b\u5de5\u8cc7\u3001\u9000\u4f11\u91d1\u53ca\u8cc7\u9063\u8cbb\uff0c\u7d93\u52de\u5de5\u8acb\u6c42\u672a\u7372\u6e05\u511f\u8005\uff0c\u7531\u7a4d\u6b20\u5de5\u8cc7\u588a\u511f\u57fa\u91d1\u4f9d\u7b2c\u4e8c\u9805\u898f\u5b9a\u588a\u511f\u4e4b\uff1b\u96c7\u4e3b\u61c9\u65bc\u898f\u5b9a\u671f\u9650\u5167\uff0c\u5c07\u588a\u6b3e\u511f\u9084\u7a4d\u6b20\u5de5\u8cc7\u588a\u511f\u57fa\u91d1\u3002"", ""start_index"": 5216, ""end_index"": 5286}]",data/law.txt
未滿十五歲之人在哪些情況下可以合法受僱工作？,"[{""content"": ""\u96c7\u4e3b\u4e0d\u5f97\u50f1\u7528\u672a\u6eff\u5341\u4e94\u6b72\u4e4b\u4eba\u5f9e\u4e8b\u5de5\u4f5c\u3002\u4f46\u570b\u6c11\u4e2d\u5b78\u7562\u696d\u6216\u7d93\u4e3b\u7ba1\u6a5f\u95dc\u8a8d\u5b9a\u5176\u5de5\u4f5c\u6027\u8cea\u53ca\u74b0\u5883\u7121\u7919\u5176\u8eab\u5fc3\u5065\u5eb7\u800c\u8a31\u53ef\u8005\uff0c\u4e0d\u5728\u6b64\u9650\u3002"", ""start_index"": 8601, ""end_index"": 8659}, {""content"": ""\u524d\u9805\u53d7\u50f1\u4e4b\u4eba\uff0c\u6e96\u7528\u7ae5\u5de5\u4fdd\u8b77\u4e4b\u898f\u5b9a\u3002"", ""start_index"": 8660, ""end_index"": 8677}]",data/law.txt
技術生加盟雇主需遵循哪些規定？,"[{""content"": ""\u96c7\u4e3b\u4e0d\u5f97\u62db\u6536\u672a\u6eff\u5341\u4e94\u6b72\u4e4b\u4eba\u70ba\u6280\u8853\u751f\u3002\u4f46\u570b\u6c11\u4e2d\u5b78\u7562\u696d\u8005\uff0c\u4e0d\u5728\u6b64\u9650\u3002"", ""start_index"": 12010, ""end_index"": 12042}, {""content"": ""\u96c7\u4e3b\u62db\u6536\u6280\u8853\u751f\u6642\uff0c\u9808\u8207\u6280\u8853\u751f\u7c3d\u8a02\u66f8\u9762\u8a13\u7df4\u5951\u7d04\u4e00\u5f0f\u4e09\u4efd\uff0c\u8a02\u660e\u8a13\u7df4\u9805\u76ee\u3001\u8a13\u7df4\u671f\u9650\u3001\u81b3\u5bbf\u8ca0\u64d4\u3001\u751f\u6d3b\u6d25\u8cbc\u3001\u76f8\u95dc\u6559\u5b78\u3001\u52de\u5de5\u4fdd\u96aa\u3001\u7d50\u696d\u8b49\u660e\u3001\u5951\u7d04\u751f\u6548\u8207\u89e3\u9664\u4e4b\u689d\u4ef6\u53ca\u5176\u4ed6\u6709\u95dc\u96d9\u65b9\u6b0a\u5229\u3001\u7fa9\u52d9\u4e8b\u9805\uff0c\u7531\u7576\u4e8b\u4eba\u5206\u57f7\uff0c\u4e26\u9001\u4e3b\u7ba1\u6a5f\u95dc\u5099\u6848\u3002"", ""start_index"": 12147, ""end_index"": 12252}, {""content"": ""\u96c7\u4e3b\u4e0d\u5f97\u5411\u6280\u8853\u751f\u6536\u53d6\u6709\u95dc\u8a13\u7df4\u8cbb\u7528\u3002"", ""start_index"": 12290, ""end_index"": 12307}, {""content"": ""\u6280\u8853\u751f\u8a13\u7df4\u671f\u6eff\uff0c\u96c7\u4e3b\u5f97\u7559\u7528\u4e4b\uff0c\u4e26\u61c9\u8207\u540c\u7b49\u5de5\u4f5c\u4e4b\u52de\u5de5\u4eab\u53d7\u540c\u7b49\u4e4b\u5f85\u9047\u3002"", ""start_index"": 12315, ""end_index"": 12348}, {""content"": ""\u6280\u8853\u751f\u4eba\u6578\uff0c\u4e0d\u5f97\u8d85\u904e\u52de\u5de5\u4eba\u6578\u56db\u5206\u4e4b\u4e00\u3002\u52de\u5de5\u4eba\u6578\u4e0d\u6eff\u56db\u4eba\u8005\uff0c\u4ee5\u56db\u4eba\u8a08\u3002"", ""start_index"": 12386, ""end_index"": 12420}]",data/law.txt
勞工因工作特性需要連續作業時，休息時間如何調整？,"[{""content"": ""\u7b2c 35 \u689d\n\u52de\u5de5\u7e7c\u7e8c\u5de5\u4f5c\u56db\u5c0f\u6642\uff0c\u81f3\u5c11\u61c9\u6709\u4e09\u5341\u5206\u9418\u4e4b\u4f11\u606f\u3002\u4f46\u5be6\u884c\u8f2a\u73ed\u5236\u6216\u5176\u5de5\u4f5c\u6709\u9023\u7e8c\u6027\u6216\u7dca\u6025\u6027\u8005\uff0c\u96c7\u4e3b\u5f97\u5728\u5de5\u4f5c\u6642\u9593\u5167\uff0c\u53e6\u884c\u8abf\u914d\u5176\u4f11\u606f\u6642\u9593\u3002"", ""start_index"": 7082, ""end_index"": 7151}]",data/law.txt
在什麼情況下派遣事業單位應支付勞工退休金或資遣費？,"[{""content"": ""\u6d3e\u9063\u4e8b\u696d\u55ae\u4f4d\u53ca\u8981\u6d3e\u55ae\u4f4d\u70ba\u524d\u9805\u884c\u70ba\u4e4b\u4e00\u8005\uff0c\u7121\u6548\u3002"", ""start_index"": 3709, ""end_index"": 3732}, {""content"": ""\u6d3e\u9063\u52de\u5de5\u56e0\u7b2c\u4e8c\u9805\u53ca\u7b2c\u4e09\u9805\u898f\u5b9a\u8207\u8981\u6d3e\u55ae\u4f4d\u6210\u7acb\u52de\u52d5\u5951\u7d04\u8005\uff0c\u5176\u8207\u6d3e\u9063\u4e8b\u696d\u55ae\u4f4d\u4e4b\u52de\u52d5\u5951\u7d04\u8996\u70ba\u7d42\u6b62\uff0c\u4e14\u4e0d\u8ca0\u9055\u53cd\u6700\u4f4e\u670d\u52d9\u5e74\u9650\u7d04\u5b9a\u6216\u8fd4\u9084\u8a13\u7df4\u8cbb\u7528\u4e4b\u8cac\u4efb\u3002"", ""start_index"": 3733, ""end_index"": 3802}, {""content"": ""\u524d\u9805\u6d3e\u9063\u4e8b\u696d\u55ae\u4f4d\u61c9\u4f9d\u672c\u6cd5\u6216\u52de\u5de5\u9000\u4f11\u91d1\u689d\u4f8b\u898f\u5b9a\u4e4b\u7d66\u4ed8\u6a19\u6e96\u53ca\u671f\u9650\uff0c\u767c\u7d66\u6d3e\u9063\u52de\u5de5\u9000\u4f11\u91d1\u6216\u8cc7\u9063\u8cbb\u3002"", ""start_index"": 3803, ""end_index"": 3848}]",data/law.txt
何時勞工可以要求要派單位支付欠薪？,"[{""content"": ""\u7b2c 22-1 \u689d\n\u6d3e\u9063\u4e8b\u696d\u55ae\u4f4d\u7a4d\u6b20\u6d3e\u9063\u52de\u5de5\u5de5\u8cc7\uff0c\u7d93\u4e3b\u7ba1\u6a5f\u95dc\u8655\u7f70\u6216\u4f9d\u7b2c\u4e8c\u5341\u4e03\u689d\u898f\u5b9a\u9650\u671f\u4ee4\u5176\u7d66\u4ed8\u800c\u5c46\u671f\u672a\u7d66\u4ed8\u8005\uff0c\u6d3e\u9063\u52de\u5de5\u5f97\u8acb\u6c42\u8981\u6d3e\u55ae\u4f4d\u7d66\u4ed8\u3002\u8981\u6d3e\u55ae\u4f4d\u61c9\u81ea\u6d3e\u9063\u52de\u5de5\u8acb\u6c42\u4e4b\u65e5\u8d77\u4e09\u5341\u65e5\u5167\u7d66\u4ed8\u4e4b\u3002"", ""start_index"": 4303, ""end_index"": 4394}]",data/law.txt
長期服務的勞工能在什麼年齡自願退休？,"[{""content"": ""\u7b2c 53 \u689d\n\u52de\u5de5\u6709\u4e0b\u5217\u60c5\u5f62\u4e4b\u4e00\uff0c\u5f97\u81ea\u8acb\u9000\u4f11\uff1a\n\u4e00\u3001\u5de5\u4f5c\u5341\u4e94\u5e74\u4ee5\u4e0a\u5e74\u6eff\u4e94\u5341\u4e94\u6b72\u8005\u3002\n\u4e8c\u3001\u5de5\u4f5c\u4e8c\u5341\u4e94\u5e74\u4ee5\u4e0a\u8005\u3002\n\u4e09\u3001\u5de5\u4f5c\u5341\u5e74\u4ee5\u4e0a\u5e74\u6eff\u516d\u5341\u6b72\u8005\u3002"", ""start_index"": 9464, ""end_index"": 9534}]",data/law.txt
雇主在節假日工作時的工資給付標準是什麼？,"[{""content"": ""\u7b2c\u4e09\u5341\u516d\u689d\u6240\u5b9a\u4e4b\u4f8b\u5047\u3001\u4f11\u606f\u65e5\u3001\u7b2c\u4e09\u5341\u4e03\u689d\u6240\u5b9a\u4e4b\u4f11\u5047\u53ca\u7b2c\u4e09\u5341\u516b\u689d\u6240\u5b9a\u4e4b\u7279\u5225\u4f11\u5047\uff0c\u5de5\u8cc7\u61c9\u7531\u96c7\u4e3b\u7167\u7d66\u3002\u96c7\u4e3b\u7d93\u5fb5\u5f97\u52de\u5de5\u540c\u610f\u65bc\u4f11\u5047\u65e5\u5de5\u4f5c\u8005\uff0c\u5de5\u8cc7\u61c9\u52a0\u500d\u767c\u7d66\u3002"", ""start_index"": 8129, ""end_index"": 8202}, {""content"": ""\u56e0\u5929\u707d\u3001\u4e8b\u8b8a\u6216\u7a81\u767c\u4e8b\u4ef6\uff0c\u96c7\u4e3b\u8a8d\u6709\u7e7c\u7e8c\u5de5\u4f5c\u4e4b\u5fc5\u8981\u6642\uff0c\u5f97\u505c\u6b62\u7b2c\u4e09\u5341\u516d\u689d\u81f3\u7b2c\u4e09\u5341\u516b\u689d\u6240\u5b9a\u52de\u5de5\u4e4b\u5047\u671f\u3002\u4f46\u505c\u6b62\u5047\u671f\u4e4b\u5de5\u8cc7\uff0c\u61c9\u52a0\u500d\u767c\u7d66\uff0c\u4e26\u61c9\u65bc\u4e8b\u5f8c\u88dc\u5047\u4f11\u606f\u3002"", ""start_index"": 8239, ""end_index"": 8311}]",data/law.txt
事業單位發生職業災害時雇主有何補償責任？,"[{""content"": ""\u52de\u5de5\u56e0\u906d\u9047\u8077\u696d\u707d\u5bb3\u800c\u81f4\u6b7b\u4ea1\u3001\u5931\u80fd\u3001\u50b7\u5bb3\u6216\u75be\u75c5\u6642\uff0c\u96c7\u4e3b\u61c9\u4f9d\u4e0b\u5217\u898f\u5b9a\u4e88\u4ee5\u88dc\u511f\u3002"", ""start_index"": 10852, ""end_index"": 10889}, {""content"": ""\u52de\u5de5\u53d7\u50b7\u6216\u7f79\u60a3\u8077\u696d\u75c5\u6642\uff0c\u96c7\u4e3b\u61c9\u88dc\u511f\u5176\u5fc5\u9700\u4e4b\u91ab\u7642\u8cbb\u7528\u3002"", ""start_index"": 10935, ""end_index"": 10961}, {""content"": ""\u52de\u5de5\u5728\u91ab\u7642\u4e2d\u4e0d\u80fd\u5de5\u4f5c\u6642\uff0c\u96c7\u4e3b\u61c9\u6309\u5176\u539f\u9818\u5de5\u8cc7\u6578\u984d\u4e88\u4ee5\u88dc\u511f\u3002"", ""start_index"": 10990, ""end_index"": 11018}, {""content"": ""\u52de\u5de5\u7d93\u6cbb\u7642\u7d42\u6b62\u5f8c\uff0c\u7d93\u6307\u5b9a\u4e4b\u91ab\u9662\u8a3a\u65b7\uff0c\u5be9\u5b9a\u5176\u907a\u5b58\u969c\u5bb3\u8005\uff0c\u96c7\u4e3b\u61c9\u6309\u5176\u5e73\u5747\u5de5\u8cc7\u53ca\u5176\u5931\u80fd\u7a0b\u5ea6\uff0c\u4e00\u6b21\u7d66\u4e88\u5931\u80fd\u88dc\u511f\u3002"", ""start_index"": 11101, ""end_index"": 11153}, {""content"": ""\u52de\u5de5\u906d\u9047\u8077\u696d\u50b7\u5bb3\u6216\u7f79\u60a3\u8077\u696d\u75c5\u800c\u6b7b\u4ea1\u6642\uff0c\u96c7\u4e3b\u9664\u7d66\u8207\u4e94\u500b\u6708\u5e73\u5747\u5de5\u8cc7\u4e4b\u55aa\u846c\u8cbb\u5916\uff0c\u4e26\u61c9\u4e00\u6b21\u7d66\u8207\u5176\u907a\u5c6c\u56db\u5341\u500b\u6708\u5e73\u5747\u5de5\u8cc7\u4e4b\u6b7b\u4ea1\u88dc\u511f\u3002"", ""start_index"": 11176, ""end_index"": 11236}]",data/law.txt
女工哺乳休息時間的規定是什麼？,"[{""content"": ""\u5b50\u5973\u672a\u6eff\u4e00\u6b72\u9808\u5973\u5de5\u89aa\u81ea\u54fa\u4e73\u8005\uff0c\u65bc\u7b2c\u4e09\u5341\u4e94\u689d\u898f\u5b9a\u4e4b\u4f11\u606f\u6642\u9593\u5916\uff0c\u96c7\u4e3b\u61c9\u6bcf\u65e5\u53e6\u7d66\u54fa\u4e73\u6642\u9593\u4e8c\u6b21\uff0c\u6bcf\u6b21\u4ee5\u4e09\u5341\u5206\u9418\u70ba\u5ea6\u3002"", ""start_index"": 9385, ""end_index"": 9439}, {""content"": ""\u524d\u9805\u54fa\u4e73\u6642\u9593\uff0c\u8996\u70ba\u5de5\u4f5c\u6642\u9593\u3002"", ""start_index"": 9440, ""end_index"": 9454}]",data/law.txt
雇主不得預扣勞工工資作為什麼用途？,"[{""content"": ""\u7b2c 26 \u689d\n\u96c7\u4e3b\u4e0d\u5f97\u9810\u6263\u52de\u5de5\u5de5\u8cc7\u4f5c\u70ba\u9055\u7d04\u91d1\u6216\u8ce0\u511f\u8cbb\u7528\u3002"", ""start_index"": 4833, ""end_index"": 4861}]",data/law.txt
勞工每週正常工作時間的限制是什麼？,"[{""content"": ""\u52de\u5de5\u6b63\u5e38\u5de5\u4f5c\u6642\u9593\uff0c\u6bcf\u65e5\u4e0d\u5f97\u8d85\u904e\u516b\u5c0f\u6642\uff0c\u6bcf\u9031\u4e0d\u5f97\u8d85\u904e\u56db\u5341\u5c0f\u6642\u3002"", ""start_index"": 5486, ""end_index"": 5516}]",data/law.txt
雇主應如何提撥勞工退休準備金？,"[{""content"": ""\u7b2c\u4e00\u9805\u96c7\u4e3b\u6309\u6708\u63d0\u64a5\u4e4b\u52de\u5de5\u9000\u4f11\u6e96\u5099\u91d1\u532f\u96c6\u70ba\u52de\u5de5\u9000\u4f11\u57fa\u91d1\uff0c\u7531\u4e2d\u592e\u4e3b\u7ba1\u6a5f\u95dc\u8a2d\u52de\u5de5\u9000\u4f11\u57fa\u91d1\u76e3\u7406\u59d4\u54e1\u6703\u7ba1\u7406\u4e4b\uff1b\u5176\u7d44\u7e54\u3001\u6703\u8b70\u53ca\u5176\u4ed6\u76f8\u95dc\u4e8b\u9805\uff0c\u7531\u4e2d\u592e\u4e3b\u7ba1\u6a5f\u95dc\u5b9a\u4e4b\u3002"", ""start_index"": 10161, ""end_index"": 10235}, {""content"": ""\u524d\u9805\u57fa\u91d1\u4e4b\u6536\u652f\u3001\u4fdd\u7ba1\u53ca\u904b\u7528\uff0c\u7531\u4e2d\u592e\u4e3b\u7ba1\u6a5f\u95dc\u6703\u540c\u8ca1\u653f\u90e8\u59d4\u8a17\u91d1\u878d\u6a5f\u69cb\u8fa6\u7406\u3002"", ""start_index"": 10236, ""end_index"": 10271}, {""content"": ""\u96c7\u4e3b\u6240\u63d0\u64a5\u52de\u5de5\u9000\u4f11\u6e96\u5099\u91d1\uff0c\u61c9\u7531\u52de\u5de5\u8207\u96c7\u4e3b\u5171\u540c\u7d44\u7e54\u52de\u5de5\u9000\u4f11\u6e96\u5099\u91d1\u76e3\u7763\u59d4\u54e1\u6703\u76e3\u7763\u4e4b\u3002"", ""start_index"": 10341, ""end_index"": 10381}]",data/law.txt
事業單位改組或轉讓時，勞工的處理方式是什麼？,"[{""content"": ""\u4e8b\u696d\u55ae\u4f4d\u6539\u7d44\u6216\u8f49\u8b93\u6642\uff0c\u9664\u65b0\u820a\u96c7\u4e3b\u5546\u5b9a\u7559\u7528\u4e4b\u52de\u5de5\u5916\uff0c\u5176\u9918\u52de\u5de5\u61c9\u4f9d\u7b2c\u5341\u516d\u689d\u898f\u5b9a\u671f\u9593\u9810\u544a\u7d42\u6b62\u5951\u7d04\uff0c\u4e26\u61c9\u4f9d\u7b2c\u5341\u4e03\u689d\u898f\u5b9a\u767c\u7d66\u52de\u5de5\u8cc7\u9063\u8cbb\u3002"", ""start_index"": 3974, ""end_index"": 4037}, {""content"": ""\u5176\u7559\u7528\u52de\u5de5\u4e4b\u5de5\u4f5c\u5e74\u8cc7\uff0c\u61c9\u7531\u65b0\u96c7\u4e3b\u7e7c\u7e8c\u4e88\u4ee5\u627f\u8a8d\u3002"", ""start_index"": 4037, ""end_index"": 4060}]",data/law.txt
違反競業禁止約定者，其約定狀況為何？,"[{""content"": ""\u672a\u7b26\u5408\u4e0b\u5217\u898f\u5b9a\u8005\uff0c\u96c7\u4e3b\u4e0d\u5f97\u8207\u52de\u5de5\u70ba\u96e2\u8077\u5f8c\u7af6\u696d\u7981\u6b62\u4e4b\u7d04\u5b9a\uff1a"", ""start_index"": 1344, ""end_index"": 1372}, {""content"": ""\u9055\u53cd\u7b2c\u4e00\u9805\u5404\u6b3e\u898f\u5b9a\u4e4b\u4e00\u8005\uff0c\u5176\u7d04\u5b9a\u7121\u6548\u3002"", ""start_index"": 1509, ""end_index"": 1528}, {""content"": ""\u96e2\u8077\u5f8c\u7af6\u696d\u7981\u6b62\u4e4b\u671f\u9593\uff0c\u6700\u9577\u4e0d\u5f97\u903e\u4e8c\u5e74\u3002\u903e\u4e8c\u5e74\u8005\uff0c\u7e2e\u77ed\u70ba\u4e8c\u5e74\u3002"", ""start_index"": 1529, ""end_index"": 1559}]",data/law.txt
雇主是否允許勞工在正常工作時間內彈性調整起訖時間？,"[{""content"": ""\u7b2c\u4e00\u9805\u81f3\u7b2c\u4e09\u9805\u53ca\u7b2c\u4e09\u5341\u689d\u4e4b\u4e00\u4e4b\u6b63\u5e38\u5de5\u4f5c\u6642\u9593\uff0c\u96c7\u4e3b\u5f97\u8996\u52de\u5de5\u7167\u9867\u5bb6\u5ead\u6210\u54e1\u9700\u8981\uff0c\u5141\u8a31\u52de\u5de5\u65bc\u4e0d\u8b8a\u66f4\u6bcf\u65e5\u6b63\u5e38\u5de5\u4f5c\u6642\u6578\u4e0b\uff0c\u5728\u4e00\u5c0f\u6642\u7bc4\u570d\u5167\uff0c\u5f48\u6027\u8abf\u6574\u5de5\u4f5c\u958b\u59cb\u53ca\u7d42\u6b62\u4e4b\u6642\u9593\u3002"", ""start_index"": 5834, ""end_index"": 5912}]",data/law.txt
在天災或突發事件後，雇主須於何時通報工會或主管機關並補給勞工休息？,"[{""content"": ""\u56e0\u5929\u707d\u3001\u4e8b\u8b8a\u6216\u7a81\u767c\u4e8b\u4ef6\uff0c\u96c7\u4e3b\u6709\u4f7f\u52de\u5de5\u5728\u6b63\u5e38\u5de5\u4f5c\u6642\u9593\u4ee5\u5916\u5de5\u4f5c\u4e4b\u5fc5\u8981\u8005\uff0c\u5f97\u5c07\u5de5\u4f5c\u6642\u9593\u5ef6\u9577\u4e4b\u3002\u4f46\u61c9\u65bc\u5ef6\u9577\u958b\u59cb\u5f8c\u4e8c\u5341\u56db\u5c0f\u6642\u5167\u901a\u77e5\u5de5\u6703\uff1b\u7121\u5de5\u6703\u7d44\u7e54\u8005\uff0c\u61c9\u5831\u7576\u5730\u4e3b\u7ba1\u6a5f\u95dc\u5099\u67e5\u3002\u5ef6\u9577\u4e4b\u5de5\u4f5c\u6642\u9593\uff0c\u96c7\u4e3b\u61c9\u65bc\u4e8b\u5f8c\u88dc\u7d66\u52de\u5de5\u4ee5\u9069\u7576\u4e4b\u4f11\u606f\u3002"", ""start_index"": 6447, ""end_index"": 6553}, {""content"": ""\u56e0\u5929\u707d\u3001\u4e8b\u8b8a\u6216\u7a81\u767c\u4e8b\u4ef6\uff0c\u96c7\u4e3b\u8a8d\u6709\u7e7c\u7e8c\u5de5\u4f5c\u4e4b\u5fc5\u8981\u6642\uff0c\u5f97\u505c\u6b62\u7b2c\u4e09\u5341\u516d\u689d\u81f3\u7b2c\u4e09\u5341\u516b\u689d\u6240\u5b9a\u52de\u5de5\u4e4b\u5047\u671f\u3002\u4f46\u505c\u6b62\u5047\u671f\u4e4b\u5de5\u8cc7\uff0c\u61c9\u52a0\u500d\u767c\u7d66\uff0c\u4e26\u61c9\u65bc\u4e8b\u5f8c\u88dc\u5047\u4f11\u606f\u3002"", ""start_index"": 8239, ""end_index"": 8311}]",data/law.txt
離職後競業禁止的最長期間為多久？,"[{""content"": ""\u96e2\u8077\u5f8c\u7af6\u696d\u7981\u6b62\u4e4b\u671f\u9593\uff0c\u6700\u9577\u4e0d\u5f97\u903e\u4e8c\u5e74\u3002\u903e\u4e8c\u5e74\u8005\uff0c\u7e2e\u77ed\u70ba\u4e8c\u5e74\u3002"", ""start_index"": 1529, ""end_index"": 1559}]",data/law.txt
死亡補償的受領順位為何？,"[{""content"": ""\u56db\u5341\u500b\u6708\u5e73\u5747\u5de5\u8cc7\u4e4b\u6b7b\u4ea1\u88dc\u511f\u3002\u5176\u907a\u5c6c\u53d7\u9818\u6b7b\u4ea1\u88dc\u511f\u4e4b\u9806\u4f4d\u5982\u4e0b\uff1a\n\uff08\u4e00\uff09\u914d\u5076\u53ca\u5b50\u5973\u3002\n\uff08\u4e8c\uff09\u7236\u6bcd\u3002\n\uff08\u4e09\uff09\u7956\u7236\u6bcd\u3002\n\uff08\u56db\uff09\u5b6b\u5b50\u5973\u3002\n\uff08\u4e94\uff09\u5144\u5f1f\u59d0\u59b9\u3002"", ""start_index"": 11222, ""end_index"": 11293}]",data/law.txt
坑道或隧道工作勞工的工作時間如何計算？,"[{""content"": ""\u5728\u5751\u9053\u6216\u96a7\u9053\u5167\u5de5\u4f5c\u4e4b\u52de\u5de5\uff0c\u4ee5\u5165\u5751\u53e3\u6642\u8d77\u81f3\u51fa\u5751\u53e3\u6642\u6b62\u70ba\u5de5\u4f5c\u6642\u9593\u3002"", ""start_index"": 6184, ""end_index"": 6215}]",data/law.txt
網路上的人性被分類成幾種人？,"[{""content"": ""\u8a71\u96d6\u5982\u6b64\uff0c\u4f46\u7db2\u8def\u7531\u65bc\u6709\u5f88\u5b89\u5168\u7684\u9632\u8b77\u63aa\u65bd\uff0c\u6240\u4ee5\u901a\u5e38\u6703\u7522\u751f3\u7a2e\u4eba\u3002"", ""start_index"": 9545, ""end_index"": 9576}, {""content"": ""\u7b2c\u4e00\u7a2e\u4eba\u6703\u5728\u7db2\u8def\u4e0a\u7a81\u986f\u5176\u6b21\u8981\u6027\u683c\u3002"", ""start_index"": 9576, ""end_index"": 9593}, {""content"": ""\u7b2c\u4e8c\u7a2e\u4eba\u6703\u5728\u7db2\u8def\u4e0a\u8b8a\u6210\u4ed6\u300c\u5e0c\u671b\u300d\u6210\u70ba\u7684\u90a3\u7a2e\u4eba\u3002"", ""start_index"": 9757, ""end_index"": 9780}, {""content"": ""\u7b2c3\u7a2e\u4eba\u6703\u5728\u7db2\u8def\u4e0a\u8b8a\u6210\u4ed6\u300c\u4e0d\u53ef\u80fd\u300d\u6210\u70ba\u7684\u90a3\u7a2e\u4eba\u3002"", ""start_index"": 9959, ""end_index"": 9983}]",data/novel.txt
